rownames.camera_results.	camera_descr	PValue	FDR	camera_Phenotype	camera_genes
PID_AR_PATHWAY%MSigdb_C2%PID_AR_PATHWAY	PID_AR_PATHWAY	NA	NA	1	23598,2934,23054,10401,841,7329,2185,7050,5036,24149,2274,3092,57178,6840,10498,10499,7110,6925,26060,10106,1499,27043,8204,9039,3178,6197,5469,2288,8554,5591,23028,1021,5074,23081,55818,2547,51588,7337,207,6722,10048,896,10451,7520,8031,595,26524,5052,58190,984
PID_EPHB_FWD_PATHWAY%MSigdb_C2%PID_EPHB_FWD_PATHWAY	PID_EPHB_FWD_PATHWAY	NA	NA	1	5906,5879,1948,3265,2050,6237,5058,8867,5921,2047,6453,6714,5595,5594,9448,5604,4893,1949,1398,1947,5829,2885,5290,8997,1946,5295,1759,5747,6464,2886,3845,5908,6093,8976,2049,4690,998,2048,7018
PID_AVB3_OPN_PATHWAY%MSigdb_C2%PID_AVB3_OPN_PATHWAY	PID_AVB3_OPN_PATHWAY	NA	NA	1	2934,3685,4318,5879,4313,2185,6850,9564,5595,5594,3611,960,1147,8394,4792,9475,5290,387,4214,10451,5295,2353,3725,5328,5599,4790,5970,998,3690,9020
PID_MYC_ACTIV_PATHWAY%MSigdb_C2%PID_MYC_ACTIV_PATHWAY	PID_MYC_ACTIV_PATHWAY	NA	NA	1	4869,8295,10524,3398,4318,586,993,661,6880,6135,8061,3939,23089,3658,10935,84864,7343,3329,4609,86,581,5274,4089,6883,4149,894,1977,3320,6513,9913,7157,3159,91942,2033,57678,1981,389421,8464,1104,2597,891,1019,7037,2648,11235,10856,3308,790,1965,2023,10075,8607,1871,4953,6881,8886,4691,1387,5213,5292,4830,5366,5757,4683,4088,4831,648,1973
PID_RHOA_REG_PATHWAY%MSigdb_C2%PID_RHOA_REG_PATHWAY	PID_RHOA_REG_PATHWAY	NA	NA	1	10395,394,2909,1894,23370,7410,55160,115557,29,613,398,1027,23365,7984,10160,9181,4983,7204,387,9138,10276,397,10451,4650,64411,11214,116985,50650,23263,57522,9828,396,9826,84033,9639,55200,23779
PID_REELIN_PATHWAY%MSigdb_C2%PID_REELIN_PATHWAY	PID_REELIN_PATHWAY	NA	NA	1	8851,4137,5906,5048,2932,7804,1020,8440,5649,4296,2534,3688,5609,1600,9181,5290,207,7436,5295,3675,867,4043,5599,2889,4131,1399,2903
PID_PS1_PATHWAY%MSigdb_C2%PID_PS1_PATHWAY	PID_PS1_PATHWAY	NA	NA	1	324,1855,23291,8321,1487,4851,27123,2932,4609,51701,1499,3516,5595,5594,1457,7088,55851,28514,5528,5663,23385,6885,3065,4734,4040,102,1452,51107,79412,2353,3725,595,166,1387,8312,1840,10454,83464,10023,5467,85407
PID_WNT_SIGNALING_PATHWAY%MSigdb_C2%PID_WNT_SIGNALING_PATHWAY	PID_WNT_SIGNALING_PATHWAY	NA	NA	1	8323,4920,7476,8321,6259,4041,8325,2535,7855,4040,7473,79412,10159,3487,8324,83999
PID_RET_PATHWAY%MSigdb_C2%PID_RET_PATHWAY	PID_RET_PATHWAY	NA	NA	1	5906,5879,2549,5979,9260,3265,6654,220164,5921,6714,9564,5595,5594,55816,2674,5566,1398,5829,2885,5290,387,1385,2887,5578,5295,5747,6464,85358,2886,3725,5781,3667,10818,5599,4690,8660,55715,2668
PID_LKB1_PATHWAY%MSigdb_C2%PID_LKB1_PATHWAY	PID_LKB1_PATHWAY	NA	NA	1	4137,7533,23235,200186,2932,5563,9024,11140,7430,4609,4089,3320,51765,23387,7157,51719,55437,5566,10971,7249,1509,114790,6794,2810,64223,1385,7534,84446,2118,84335,2011,7532,4133,5562,7248,150094,5564,57787,7531,57521,7529,6604,5664,5571,92335
PID_CD8_TCR_PATHWAY%MSigdb_C2%PID_CD8_TCR_PATHWAY	PID_CD8_TCR_PATHWAY	NA	NA	1	5906,3265,6654,5335,567,5581,5170,84876,5588,10892,1147,2534,4893,2885,8915,5777,207,7189,5578,6464,55824,3845,84433,867,5579,8517,6786,1445,3105,3551,9020,83593
PID_HNF3B_PATHWAY%MSigdb_C2%PID_HNF3B_PATHWAY	PID_HNF3B_PATHWAY	NA	NA	1	4763,3033,126129,37,6667,2908,7351,3157,207,7037,1385,1052,1051,211,34,3767
PID_NETRIN_PATHWAY%MSigdb_C2%PID_NETRIN_PATHWAY	PID_NETRIN_PATHWAY	NA	NA	1	7525,116986,5879,1793,815,8633,5335,5306,5058,6714,9564,5595,5594,9844,1612,2534,5604,1630,5605,4651,7204,5290,387,5295,9423,5747,8976,4690,4131,998,219699
PID_MTOR_4PATHWAY%MSigdb_C2%PID_MTOR_4PATHWAY	PID_MTOR_4PATHWAY	NA	NA	1	54541,9706,64121,5879,23291,5894,7533,3265,1975,6009,58528,7528,5170,10670,8408,1978,1977,27250,5595,5594,54700,6249,664,29904,5338,9821,5371,9776,5604,4893,10971,7249,5829,5605,79109,673,2810,6195,207,387,64223,1017,6198,7534,1938,5578,253260,84335,7532,6720,5337,54205,7248,3845,10325,3667,3551,7531,898,57521,7529,55615,84271,1973
PID_TNF_PATHWAY%MSigdb_C2%PID_TNF_PATHWAY	PID_TNF_PATHWAY	NA	NA	1	23043,5590,841,8772,6772,8737,1540,6868,7132,11183,329,9448,1147,857,5584,5606,23118,5609,8567,8439,10399,7186,6885,6609,4214,7128,7295,9530,8878,4215,8517,4790,10454,3551,8491,5970,5871,117584
PID_FOXO_PATHWAY%MSigdb_C2%PID_FOXO_PATHWAY	PID_FOXO_PATHWAY	NA	NA	1	1647,2308,7533,5899,1453,4303,6648,5602,5901,1499,53944,5601,7763,1147,2033,847,6502,10971,1027,23411,7514,891,2810,207,1017,1452,1456,7534,7874,7532,1455,5898,114907,1387,5599,3551,7531,5934,7529,1454,604,2309,10018,8850
PID_AJDISS_2PATHWAY%MSigdb_C2%PID_AJDISS_2PATHWAY	PID_AJDISS_2PATHWAY	NA	NA	1	6585,4233,5879,2768,5979,1832,5868,999,3265,1495,79872,627,7879,6091,382,8826,7074,6714,1499,25,1500,5770,2534,2674,1956,836,4915,10672,9146,5777,102,1785,54453,10009,6642,3480,1387,4830,1000,3728,998,91768,3481,2668
PID_P53_DOWNSTREAM_PATHWAY%MSigdb_C2%PID_P53_DOWNSTREAM_PATHWAY	PID_P53_DOWNSTREAM_PATHWAY	NA	NA	1	324,54541,8295,2876,8794,29102,1647,4233,1843,4313,6597,55240,8812,1263,6880,9540,1847,64326,637,93624,8793,5728,355,5925,4802,1434,10498,839,639,5111,900,1655,1462,94241,80781,27244,3276,25898,467,64065,581,57103,2232,843,55800,4801,4170,133746,5395,6667,9448,665,4436,7157,54487,51499,5371,2033,578,857,7027,25946,1820,10397,5054,7249,3732,3064,1509,5457,1956,891,5458,598,51065,27113,50484,2810,7832,1969,2648,4292,4193,3066,1643,10153,3486,57060,8795,3725,23368,1871,6890,9518,4800,8797,1026,1387,55367,5564,7159,5366,317,604,3976,599,7039
PID_AVB3_INTEGRIN_PATHWAY%MSigdb_C2%PID_AVB3_INTEGRIN_PATHWAY	PID_AVB3_INTEGRIN_PATHWAY	NA	NA	1	1299,1287,5297,3685,841,5879,2185,5286,2247,1436,1277,6714,9564,5595,5594,3320,7094,1308,3611,1303,1301,1307,1292,4240,1027,1282,5829,1291,5290,1288,207,387,2335,6382,6198,1289,10451,5295,5747,3480,7414,5298,1435,867,5781,6093,3667,1278,10085,3690,50848,7422,25960
PID_FOXM1_PATHWAY%MSigdb_C2%PID_FOXM1_PATHWAY	PID_FOXM1_PATHWAY	NA	NA	1	2931,4313,4775,5925,3175,4609,7515,1059,6667,2119,2033,5604,6502,891,1019,1017,2353,595,1163,1387,898,994,7039
PID_ECADHERIN_KERATINOCYTE_PATHWAY%MSigdb_C2%PID_ECADHERIN_KERATINOCYTE_PATHWAY	PID_ECADHERIN_KERATINOCYTE_PATHWAY	NA	NA	1	5879,999,1495,5335,7408,6714,1499,1500,8394,2534,7791,1956,5290,207,387,208,5295,84962,3728,342184,846
PID_HIV_NEF_PATHWAY%MSigdb_C2%PID_HIV_NEF_PATHWAY	PID_HIV_NEF_PATHWAY	NA	NA	1	8738,841,8772,637,355,8737,839,1676,7132,1147,4792,8837,1616,5609,7186,836,9530,54205,840,835,842,5599,4790,317,5970,9020
PID_KIT_PATHWAY%MSigdb_C2%PID_KIT_PATHWAY	PID_KIT_PATHWAY	NA	NA	1	5800,4067,5894,2549,6772,3265,5728,6654,2241,572,2932,5287,5170,5595,5604,5605,2885,5290,200734,5777,207,3717,6198,2887,5295,10603,6464,867,5781,1387,5599,6774,1399,4254,161742,2309,10019
PID_EPO_PATHWAY%MSigdb_C2%PID_EPO_PATHWAY	PID_EPO_PATHWAY	NA	NA	1	5906,4067,2549,6772,3265,1432,6654,5335,7410,6777,9021,2885,598,5777,3717,5295,6464,5336,867,5781,5599,4790,2889,8660,1399,10019
PID_HIF1_TFPATHWAY%MSigdb_C2%PID_HIF1_TFPATHWAY	PID_HIF1_TFPATHWAY	NA	NA	1	4869,3398,10370,5236,112399,405,1906,3939,9429,7852,5045,5315,3091,10499,2624,8648,5211,4089,4170,5230,6513,664,6667,3162,5209,2033,4907,10397,3689,5054,207,7037,1385,10987,3099,3098,2023,54583,2353,3725,123,8553,51564,2235,2113,226,1387,133,4088,6095,7422,7018
PID_P53_REGULATION_PATHWAY%MSigdb_C2%PID_P53_REGULATION_PATHWAY	PID_P53_REGULATION_PATHWAY	NA	NA	1	472,28996,84148,10524,10419,6135,5300,10848,64326,1432,5524,1434,1453,545,80204,2932,900,25898,7528,387893,4194,53944,9349,25,5601,7157,2033,10155,1616,8445,6502,56950,80854,91875,5580,207,4193,7321,1017,4738,1452,1456,11186,7874,1455,1111,6125,10075,8493,1387,5599,5515,1877,1454,8850
PID_RB_1PATHWAY%MSigdb_C2%PID_RB_1PATHWAY	PID_RB_1PATHWAY	NA	NA	1	1386,4233,1786,6597,5894,5600,1487,1432,1874,26574,4208,5925,7343,894,25,5601,6598,5928,2033,7027,6908,6502,1027,1021,23411,1997,3065,1019,6872,4193,1017,8535,896,3725,1052,595,1871,7042,6046,1051,8841,1026,1387,898,5515,28227,11016
PID_FAK_PATHWAY%MSigdb_C2%PID_FAK_PATHWAY	PID_FAK_PATHWAY	NA	NA	1	7525,5906,3685,5879,1793,5894,6455,2909,6654,6237,23092,5335,6416,5058,5921,3678,58,6714,8440,9564,824,5594,8874,5601,9844,7094,2534,9815,3688,5604,1398,87,5829,9475,2885,5290,673,23162,387,5295,5747,7414,2886,4323,3725,595,5908,11099,8976,2113,5599,3693,4690,2889,50807,9826,11279
REGULATION OF NUCLEAR SMAD2 3 SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%REGULATION OF NUCLEAR SMAD2 3 SIGNALING	REGULATION OF NUCLEAR SMAD2 3 SIGNALING	NA	NA	1	1386,9611,1875,10284,10401,2308,23309,7050,7030,1487,51586,1874,4208,3312,4303,10499,4609,8648,467,4089,4149,6929,6667,5928,865,2908,79753,2033,7027,5054,5931,3065,1019,2625,861,8819,6498,207,2648,3665,1385,3066,1017,3915,25942,2353,55802,3725,6670,6497,1278,1051,1026,3693,4087,7709,4088,1030,4092,2309,8850
OSTEOPONTIN-MEDIATED EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%OSTEOPONTIN-MEDIATED EVENTS	OSTEOPONTIN-MEDIATED EVENTS	NA	NA	1	2934,3685,4318,5879,4313,2185,6850,9564,5595,5594,3611,960,1147,8394,4792,9475,5290,387,4214,10451,5295,2353,3725,5328,5599,4790,5970,998,3690,9020
SIGNALING EVENTS REGULATED BY RET TYROSINE KINASE%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS REGULATED BY RET TYROSINE KINASE	SIGNALING EVENTS REGULATED BY RET TYROSINE KINASE	NA	NA	1	5906,5879,2549,5979,9260,3265,6654,220164,5921,6714,9564,5595,5594,55816,2674,5566,1398,5829,2885,5290,387,1385,2887,5578,5295,5747,6464,2886,3725,5781,3667,10818,5599,4690,8660,55715,2668
NETRIN-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%NETRIN-MEDIATED SIGNALING EVENTS	NETRIN-MEDIATED SIGNALING EVENTS	NA	NA	1	7525,116986,5879,1793,815,8633,5335,5306,5058,6714,9564,5595,5594,9844,1612,2534,5604,1630,5605,4651,7204,5290,387,5295,9423,5747,8976,4690,4131,998,219699
C-MYB TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%C-MYB TRANSCRIPTION FACTOR NETWORK	C-MYB TRANSCRIPTION FACTOR NETWORK	NA	NA	1	28996,9611,10401,490,5743,6595,10043,3265,3312,839,8826,5481,1436,8089,4609,3015,51701,6667,2033,10155,4893,5250,23118,1027,1021,161882,5530,4173,6885,2114,891,2625,8535,100,51176,25942,1052,463,3845,595,6497,1278,1051,2113,3280,1026,5292,1314,1211,4094,10454,27044,4144,4254,8379
EPHB FORWARD SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%EPHB FORWARD SIGNALING	EPHB FORWARD SIGNALING	NA	NA	1	5906,5879,1948,3265,6237,5058,8867,5921,2047,6453,6714,5595,5594,9448,5604,4893,1949,1398,1947,5829,2885,5290,8997,1946,5295,1759,5747,6464,2886,3845,5908,6093,8976,2049,4690,998,2048,7018
RHOA SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%RHOA SIGNALING PATHWAY	RHOA SIGNALING PATHWAY	NA	NA	1	1386,6456,5590,4478,6300,6548,3984,5728,3985,5585,6416,7430,58,7094,8394,1072,3688,5606,4659,1027,5586,3491,57591,5608,9475,5962,387,6722,7414,5337,2353,11113,3725,23396,6093,286205,5599,1729,998,6550
SIGNALING EVENTS MEDIATED BY HDAC CLASS I%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS MEDIATED BY HDAC CLASS I	SIGNALING EVENTS MEDIATED BY HDAC CLASS I	NA	NA	1	9611,10284,4084,23309,9612,51547,10419,1107,9734,7181,8932,7341,23410,57154,2624,5903,9759,2287,7528,5901,4149,7132,79084,22933,5928,4792,2033,8945,5905,5566,23411,5931,161882,7514,3065,23408,79885,54815,8819,3066,23381,57459,10013,51548,25942,10014,51564,8841,6774,4790,7024,5970,83933,4092,53615,1108,8850,55869
FOXO FAMILY SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%FOXO FAMILY SIGNALING	FOXO FAMILY SIGNALING	NA	NA	1	1647,2308,7533,5899,1453,4303,5602,5901,1499,53944,5601,7763,1147,2033,847,6502,10971,1027,23411,7514,891,2810,207,1017,1452,1456,7534,7874,7532,1455,5898,114907,5599,3551,7531,5934,7529,1454,604,2309,10018,8850
REGULATION OF ANDROGEN RECEPTOR ACTIVITY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%REGULATION OF ANDROGEN RECEPTOR ACTIVITY	REGULATION OF ANDROGEN RECEPTOR ACTIVITY	NA	NA	1	10524,2308,6595,1432,6605,7181,5966,10498,7182,5585,2932,6416,10499,2624,8648,11143,6714,3320,2908,2033,23411,5608,10399,1958,3065,6257,3301,4193,83637,5152,6256,6258,29843,8805,6599,3725,10919,51564,10513,5451,5599,8850
WNT SIGNALING NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%WNT SIGNALING NETWORK	WNT SIGNALING NETWORK	NA	NA	1	8323,4920,7476,8321,6259,4041,8325,2535,7855,4040,7473,79412,10159,3487,8324,83999
SIGNALING EVENTS MEDIATED BY FOCAL ADHESION KINASE%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS MEDIATED BY FOCAL ADHESION KINASE	SIGNALING EVENTS MEDIATED BY FOCAL ADHESION KINASE	NA	NA	1	7525,5906,3685,5879,1793,5894,6455,2909,6654,6237,23092,5335,6416,5058,5921,3678,58,6714,8440,9564,824,5594,8874,5601,9844,7094,2534,9815,3688,5604,1398,87,5829,9475,2885,5290,673,23162,387,5295,5747,7414,2886,3725,595,5908,11099,8976,2113,5599,3693,4690,2889,50807,9826,11279
FC-EPSILON RECEPTOR I SIGNALING IN MAST CELLS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%FC-EPSILON RECEPTOR I SIGNALING IN MAST CELLS	FC-EPSILON RECEPTOR I SIGNALING IN MAST CELLS	NA	NA	1	868,1843,4067,5894,8877,6850,3265,6654,2241,5335,6416,5921,5783,5595,5594,3635,1147,2534,5604,5609,5829,5605,2885,5290,207,4214,5295,5747,6464,5062,2353,3725,9846,5781,8611,5579,8517,5599,4790,3551,5970,7456
VALIDATED TARGETS OF C-MYC TRANSCRIPTIONAL ACTIVATION%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%VALIDATED TARGETS OF C-MYC TRANSCRIPTIONAL ACTIVATION	VALIDATED TARGETS OF C-MYC TRANSCRIPTIONAL ACTIVATION	NA	NA	1	4869,8295,10524,3398,4318,586,993,661,6880,6135,8061,3939,23089,3658,10935,84864,7343,3329,4609,86,581,5274,4089,6883,4149,894,1977,3320,6513,9913,7157,3159,91942,2033,57678,1981,389421,8464,1104,2597,891,1019,7037,2648,11235,10856,3308,790,1965,2023,10075,8607,1871,4953,6881,8886,4691,5213,5292,4830,5366,5757,4683,4088,648,654364,1973
SIGNALING EVENTS MEDIATED BY STEM CELL FACTOR RECEPTOR (C-KIT)%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS MEDIATED BY STEM CELL FACTOR RECEPTOR (C-KIT)	SIGNALING EVENTS MEDIATED BY STEM CELL FACTOR RECEPTOR (C-KIT)	NA	NA	1	5800,4067,5894,2549,6772,3265,5728,6654,2241,572,2932,5287,5170,5595,5604,5605,2885,5290,200734,5777,207,3717,6198,2887,5295,10603,6464,5781,5599,6774,1399,4254,161742,2309,10019
P53 PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%P53 PATHWAY	P53 PATHWAY	NA	NA	1	472,28996,84148,10524,10419,6135,5300,10848,1432,5524,1434,1453,545,80204,2932,900,7528,387893,4194,53944,9349,25,5601,7157,2033,10155,1616,8445,6502,56950,80854,91875,5580,207,4193,7321,1017,4738,1452,1456,11186,7874,1455,1111,6125,10075,8493,5599,5515,1454,8850
HIV-1 NEF: NEGATIVE EFFECTOR OF FAS AND TNF-ALPHA%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%HIV-1 NEF: NEGATIVE EFFECTOR OF FAS AND TNF-ALPHA	HIV-1 NEF: NEGATIVE EFFECTOR OF FAS AND TNF-ALPHA	NA	NA	1	8738,841,8772,637,355,8737,839,7132,1147,4792,8837,1616,5609,7186,836,9530,54205,840,835,842,5599,4790,317,5970,9020
E-CADHERIN SIGNALING IN KERATINOCYTES%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%E-CADHERIN SIGNALING IN KERATINOCYTES	E-CADHERIN SIGNALING IN KERATINOCYTES	NA	NA	1	5879,999,1495,5335,7408,6714,1499,1500,8394,2534,7791,1956,5290,207,387,208,5295,84962,3728,342184,846
FOXM1 TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%FOXM1 TRANSCRIPTION FACTOR NETWORK	FOXM1 TRANSCRIPTION FACTOR NETWORK	NA	NA	1	3304,2931,4313,4775,5925,3175,4609,7515,1059,6667,2119,2033,5604,6502,891,1019,1017,2353,595,1163,898,994,7039
REGULATION OF RHOA ACTIVITY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%REGULATION OF RHOA ACTIVITY	REGULATION OF RHOA ACTIVITY	NA	NA	1	10395,394,2909,1894,23370,7410,55160,115557,29,613,398,1027,23365,7984,10160,9181,4983,7204,387,9138,10276,397,10451,4650,64411,11214,116985,50650,23263,57522,9828,396,9826,84033,9639,55200,23779
INTEGRINS IN ANGIOGENESIS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%INTEGRINS IN ANGIOGENESIS	INTEGRINS IN ANGIOGENESIS	NA	NA	1	1287,5297,3685,841,5879,2185,5286,2247,1436,1277,6714,9564,5595,5594,3320,7094,3611,1301,1292,4240,1027,5829,1291,5290,1288,207,387,2335,6382,6198,1289,10451,5295,5747,3480,7414,5298,1435,5781,6093,3667,1278,10085,3690,50848,7422,25960
SIGNALING EVENTS MEDIATED BY HDAC CLASS III%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS MEDIATED BY HDAC CLASS III	SIGNALING EVENTS MEDIATED BY HDAC CLASS III	NA	NA	1	2308,51547,2274,4303,23410,55902,9759,581,3008,22933,10376,7157,2033,23411,2547,7280,4209,1026,2309,8850
RETINOIC ACID RECEPTORS-MEDIATED SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%RETINOIC ACID RECEPTORS-MEDIATED SIGNALING	RETINOIC ACID RECEPTORS-MEDIATED SIGNALING	NA	NA	1	9612,1432,8202,5947,10499,8648,5595,5594,8204,1022,2033,5566,4331,3065,6257,207,5914,902,6256,5578,6258,8841,5599,8850
EPO SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%EPO SIGNALING PATHWAY	EPO SIGNALING PATHWAY	NA	NA	1	5906,4067,2549,6772,3265,1432,6654,5335,7410,6777,3635,9021,2885,598,5777,3717,5295,6464,5336,5781,5599,4790,2889,8660,1399,10019
ENDOTHELINS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ENDOTHELINS	ENDOTHELINS	NA	NA	1	109,5879,2185,5894,2768,6548,1906,3265,1432,2774,5581,112,108,113,2767,23236,6714,9564,5595,5594,5588,2770,2775,5604,1398,5605,5583,5580,115,207,387,3717,5578,114,2773,2776,2771,2353,3725,5579,1278,5599,5331,998,6550,111
LPA RECEPTOR MEDIATED EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%LPA RECEPTOR MEDIATED EVENTS	LPA RECEPTOR MEDIATED EVENTS	NA	NA	1	4137,109,4318,4067,5879,4313,2185,2549,2768,3265,2932,5335,5581,112,108,113,2767,7074,6714,9564,2770,2775,4792,1839,1398,5829,1956,836,10672,5580,115,207,387,9138,7205,54331,5295,5747,2782,114,2773,2776,2771,2353,5291,3725,9351,4790,5970,5331,111
TCR SIGNALING IN NAIVE CD4+ T CELLS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%TCR SIGNALING IN NAIVE CD4+ T CELLS	TCR SIGNALING IN NAIVE CD4+ T CELLS	NA	NA	1	28988,5906,3265,5728,6654,5335,5581,5170,84876,5588,3635,10892,1147,2534,4893,2885,8915,5777,207,7189,5578,6452,6464,55824,3845,84433,9846,5781,2316,5579,8517,6786,4690,3551,998,9020,83593
MTOR SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%MTOR SIGNALING PATHWAY	MTOR SIGNALING PATHWAY	NA	NA	1	54541,9706,64121,23291,5894,7533,3265,1975,6009,58528,7528,5170,10670,8408,1978,1977,27250,5595,5594,54700,6249,664,29904,9821,5371,9776,8945,5604,4893,10971,7249,5605,79109,673,2810,6195,207,64223,1017,6198,7534,1938,5578,253260,84335,7532,6720,5337,54205,7248,3845,10325,3667,3551,7531,898,57521,7529,55615,84271,1973
DIRECT P53 EFFECTORS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%DIRECT P53 EFFECTORS	DIRECT P53 EFFECTORS	NA	NA	1	324,54541,8295,2876,8794,3304,29102,1647,4233,1843,4313,6597,55240,8812,1263,6880,9540,1847,637,93624,8793,5728,355,5925,4802,1434,10498,839,639,5111,900,1655,1462,94241,80781,27244,3276,467,64065,581,57103,2232,843,55800,4801,4170,133746,5395,6667,9448,665,4436,7157,54487,51499,5371,2033,578,857,7027,25946,1820,10397,5054,7249,3732,3064,1509,5457,1956,891,5458,598,51065,27113,50484,2810,7832,1969,2648,4292,4193,3066,1643,10153,3486,57060,8795,3725,23368,1871,6890,9518,4800,8797,1026,55367,5564,7159,5366,317,604,3976,599,7039
LPA4-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%LPA4-MEDIATED SIGNALING EVENTS	LPA4-MEDIATED SIGNALING EVENTS	NA	NA	1	109,9252,2774,5581,112,108,113,5566,115,1385,114,111
POSTTRANSLATIONAL REGULATION OF ADHERENS JUNCTION STABILITY AND DISSASSEMBLY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%POSTTRANSLATIONAL REGULATION OF ADHERENS JUNCTION STABILITY AND DISSASSEMBLY	POSTTRANSLATIONAL REGULATION OF ADHERENS JUNCTION STABILITY AND DISSASSEMBLY	NA	NA	1	6585,4233,5879,2768,5979,1832,5868,999,3265,1495,627,7879,6091,382,8826,7074,6714,1499,25,1500,5770,2534,2674,1956,836,4915,10672,9146,5777,102,1785,54453,10009,6642,3480,4830,1000,3728,998,91768,3481,2668
CD40 CD40L SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%CD40 CD40L SIGNALING	CD40 CD40L SIGNALING	NA	NA	1	868,5600,1432,6416,4609,5602,5601,329,7187,4792,958,7186,5290,598,207,4214,7189,7128,5295,5291,3725,5599,4790,5970,9020
LKB1 SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%LKB1 SIGNALING EVENTS	LKB1 SIGNALING EVENTS	NA	NA	1	4137,7533,23235,200186,2932,9024,11140,7430,4609,4089,3320,51765,23387,7157,51719,55437,5566,10971,7249,1509,114790,6794,2810,64223,1385,7534,84446,2118,84335,2011,7532,4133,7248,150094,57787,7531,57521,7529,6604,5664,92335
FOXA2 AND FOXA3 TRANSCRIPTION FACTOR NETWORKS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%FOXA2 AND FOXA3 TRANSCRIPTION FACTOR NETWORKS	FOXA2 AND FOXA3 TRANSCRIPTION FACTOR NETWORKS	NA	NA	1	4763,3033,126129,37,6667,2908,7351,3157,207,7037,1385,1052,1051,211,34,3767
PRESENILIN ACTION IN NOTCH AND WNT SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%PRESENILIN ACTION IN NOTCH AND WNT SIGNALING	PRESENILIN ACTION IN NOTCH AND WNT SIGNALING	NA	NA	1	324,1855,23291,8321,1487,4851,27123,2932,4609,51701,1499,3516,5595,5594,1457,8945,7088,55851,28514,5528,5663,23385,6885,3065,4734,4040,102,1452,51107,79412,2353,3725,595,166,8312,10454,83464,10023,5467,85407
E2F TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%E2F TRANSCRIPTION FACTOR NETWORK	E2F TRANSCRIPTION FACTOR NETWORK	NA	NA	1	472,7298,8295,1875,993,10419,7030,6595,23429,1874,5925,5932,6241,6240,4172,4609,7528,7515,5902,8409,4170,144455,6667,5928,2033,10155,26959,7027,1027,23411,5054,23468,3065,2648,7029,1017,5422,896,1871,840,5328,11073,1876,8936,1026,898,1719,5934,317,23491,8824,8850
TCR SIGNALING IN NAIVE CD8+ T CELLS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%TCR SIGNALING IN NAIVE CD8+ T CELLS	TCR SIGNALING IN NAIVE CD8+ T CELLS	NA	NA	1	5906,3265,6654,5335,567,5581,5170,84876,5588,10892,1147,2534,4893,2885,8915,5777,207,7189,5578,6464,55824,3845,84433,5579,8517,6786,3105,3551,9020,83593
